"fac","subj","crsnum","longtitle"
"FA","MUSI",1013,"Flute for Non-Majors"
"FA","MUSI",1014,"Introduction to Classical Singing for Non-Majors"
"FA","MUSI",1020,"Classical Performance:  Euphonium"
"FA","MUSI",1020,"Classical Performance:  Euphonium"
"FA","MUSI",1020,"Classical Performance:  Harp"
"FA","MUSI",1020,"Classical Performance:  Harp"
"FA","MUSI",1020,"Classical Performance: Bassoon"
"FA","MUSI",1020,"Classical Performance: Bassoon"
"FA","MUSI",1020,"Classical Performance: Cello"
"FA","MUSI",1020,"Classical Performance: Cello"
"FA","MUSI",1020,"Classical Performance: Clarinet"
"FA","MUSI",1020,"Classical Performance: Clarinet"
"FA","MUSI",1020,"Classical Performance: Double Bass"
"FA","MUSI",1020,"Classical Performance: Double Bass"
"FA","MUSI",1020,"Classical Performance: Flute"
"FA","MUSI",1020,"Classical Performance: Flute"
"FA","MUSI",1020,"Classical Performance: French Horn"
"FA","MUSI",1020,"Classical Performance: French Horn"
"FA","MUSI",1020,"Classical Performance: Guitar"
"FA","MUSI",1020,"Classical Performance: Guitar"
"FA","MUSI",1020,"Classical Performance: Oboe"
"FA","MUSI",1020,"Classical Performance: Oboe"
"FA","MUSI",1020,"Classical Performance: Percussion"
"FA","MUSI",1020,"Classical Performance: Percussion"
"FA","MUSI",1020,"Classical Performance: Saxophone"
"FA","MUSI",1020,"Classical Performance: Saxophone"
"FA","MUSI",1020,"Classical Performance: Trombone"
"FA","MUSI",1020,"Classical Performance: Trombone"
"FA","MUSI",1020,"Classical Performance: Trumpet"
"FA","MUSI",1020,"Classical Performance: Trumpet"
"FA","MUSI",1020,"Classical Performance: Tuba"
"FA","MUSI",1020,"Classical Performance: Tuba"
"FA","MUSI",1020,"Classical Performance: Viola"
"FA","MUSI",1020,"Classical Performance: Viola"
"FA","MUSI",1020,"Classical Performance: Violin"
"FA","MUSI",1020,"Classical Performance: Violin"
"FA","MUSI",1020,"Classical Performance: Voice"
"FA","MUSI",1020,"Classical Performance: Voice"
"FA","MUSI",1020,"Medieval and Renaissance Bowed Strings"
"FA","MUSI",1020,"Medieval and Renaissance Bowed Strings"
"FA","MUSI",1020,"Plucked Strings: Medieval and Renaissance"
"FA","MUSI",1020,"Plucked Strings: Medieval and Renaissance"
"FA","MUSI",1020,"Recorder"
"FA","MUSI",1020,"Recorder"
"FA","MUSI",1024,"York University Concert Choir"
"FA","MUSI",1025,"York University Wind Symphony"
"FA","MUSI",1026,"Orchestra"
"FA","MUSI",1028,"Composer's World Music Ensemble"
"FA","MUSI",1028,"New Music Ensemble"
"FA","MUSI",1028,"York Brass Ensemble"
"FA","MUSI",1028,"York Chamber Strings"
"FA","MUSI",1028,"York Guitar Ensemble"
"FA","MUSI",1028,"York Medieval and Renaissance Ensemble"
"FA","MUSI",1028,"York Percussion Ensemble"
"FA","MUSI",1028,"York University Baroque Ensemble"
"FA","MUSI",1028,"York University Chamber Choir"
"FA","MUSI",1028,"York Woodwind Ensemble"
"FA","MUSI",1029,"Vocal Diction I"
"FA","MUSI",1031,"Piano Improvisation and Contemporary Styles"
"FA","MUSI",1032,"Contemporary Musicianship and Improvisation"
"FA","MUSI",1043,"West African Drum Ensemble: Ghanaian"
"FA","MUSI",1044,"Celtic Canadian Folk Ensemble"
"FA","MUSI",1045,"Klezmer  Ensemble"
"FA","MUSI",1047,"Chinese Classical Ensemble"
"FA","MUSI",1048,"Japanese Music"
"FA","MUSI",1049,"Cuban Music"
"FA","MUSI",1050,"Introduction to Jazz Performance"
"FA","MUSI",1051,"Jazz Workshop I"
"FA","MUSI",1052,"Jazz Orchestra I"
"FA","MUSI",1053,"Jazz Choir I"
"FA","MUSI",1054,"Jazz Bass"
"FA","MUSI",1054,"Jazz Bass"
"FA","MUSI",1054,"Jazz Brass"
"FA","MUSI",1054,"Jazz Brass"
"FA","MUSI",1054,"Jazz Guitar"
"FA","MUSI",1054,"Jazz Guitar"
"FA","MUSI",1054,"Jazz Percussion"
"FA","MUSI",1054,"Jazz Percussion"
"FA","MUSI",1054,"Jazz Piano"
"FA","MUSI",1054,"Jazz Piano"
"FA","MUSI",1054,"Jazz Strings"
"FA","MUSI",1054,"Jazz Strings"
"FA","MUSI",1054,"Jazz Vocal"
"FA","MUSI",1054,"Jazz Vocal"
"FA","MUSI",1054,"Jazz Woodwind"
"FA","MUSI",1054,"Jazz Woodwind"
"FA","MUSI",1057,"Bossa Nova Workshop"
"FA","MUSI",1058,"York Rhythm and Blues Ensemble"
"FA","MUSI",1059,"Jazz Theory and Musicianship I"
"FA","MUSI",1080,"Classical Piano Performance"
"FA","MUSI",1080,"Classical Piano Performance"
"FA","MUSI",1081,"Piano Literature and Pedagogy"
"FA","MUSI",1082,"Piano Accompanying"
"FA","MUSI",1083,"Harpsichord"
"FA","MUSI",1083,"Harpsichord"
"FA","MUSI",1084,"Organ: Classical performance private instruction on organ"
"FA","MUSI",1084,"Organ: Classical performance private instruction on organ"
"FA","MUSI",1085,"Piano for Non-majors"
"FA","MUSI",1086,"Piano as a Secondary Instrument for Music Majors"
"FA","MUSI",1090,"Middle Eastern Ensemble"
"FA","MUSI",1091,"World Music Chorus"
"FA","MUSI",1093,"Balkan Music Ensemble"
"FA","MUSI",1094,"Escola de Samba"
"FA","MUSI",1095,"Caribbean Ensemble"
"FA","MUSI",1096,"Korean Drum Ensemble"
"FA","MUSI",1097,"West African Drum Ensemble: Mande"
"FA","MUSI",1099,"Ghanaian Percussion"
"FA","MUSI",1099,"Ghanaian Percussion"
"FA","MUSI",1099,"Plucked Strings: Traditional Harp"
"FA","MUSI",1099,"World Music: Individual Instruction - Ashkenazi and Sephardic Vocal Music"
"FA","MUSI",1099,"World Music: Individual Instruction - Ashkenazi and Sephardic Vocal Music"
"FA","MUSI",1099,"World Music: Individual Instruction - Baglama"
"FA","MUSI",1099,"World Music: Individual Instruction - Baglama"
"FA","MUSI",1099,"World Music: Individual Instruction - Balkan Vocal Music"
"FA","MUSI",1099,"World Music: Individual Instruction - Balkan Vocal Music"
"FA","MUSI",1099,"World Music: Individual Instruction - Country and Folk Fiddle Traditions"
"FA","MUSI",1099,"World Music: Individual Instruction - Country and Folk Fiddle Traditions"
"FA","MUSI",1099,"World Music: Individual Instruction - Dizi"
"FA","MUSI",1099,"World Music: Individual Instruction - Dizi"
"FA","MUSI",1099,"World Music: Individual Instruction - Early Music Wind Instruments"
"FA","MUSI",1099,"World Music: Individual Instruction - Early Music Wind Instruments"
"FA","MUSI",1099,"World Music: Individual Instruction - Flamenco Guitar"
"FA","MUSI",1099,"World Music: Individual Instruction - Flamenco Guitar"
"FA","MUSI",1099,"World Music: Individual Instruction - Folk Guitar"
"FA","MUSI",1099,"World Music: Individual Instruction - Folk Guitar"
"FA","MUSI",1099,"World Music: Individual Instruction - Hand Percussion: Various Traditions"
"FA","MUSI",1099,"World Music: Individual Instruction - Hand Percussion: Various Traditions"
"FA","MUSI",1099,"World Music: Individual Instruction - Jembe"
"FA","MUSI",1099,"World Music: Individual Instruction - Jembe"
"FA","MUSI",1099,"World Music: Individual Instruction - Koto"
"FA","MUSI",1099,"World Music: Individual Instruction - Koto"
"FA","MUSI",1099,"World Music: Individual Instruction - 'Oud"
"FA","MUSI",1099,"World Music: Individual Instruction - 'Oud"
"FA","MUSI",1099,"World Music: Individual Instruction - Pipa"
"FA","MUSI",1099,"World Music: Individual Instruction - Pipa"
"FA","MUSI",1099,"World Music: Individual Instruction - Plucked Strings: Traditional Harp"
"FA","MUSI",1099,"World Music: Individual Instruction - Setar"
"FA","MUSI",1099,"World Music: Individual Instruction - Setar"
"FA","MUSI",1099,"World Music: Individual Instruction - Shakuhachi"
"FA","MUSI",1099,"World Music: Individual Instruction - Shakuhachi"
"FA","MUSI",1099,"World Music: Individual Instruction - Tabla"
"FA","MUSI",1099,"World Music: Individual Instruction - Tabla"
"FA","MUSI",1099,"World Music: Individual Instruction - Village Folk Vocal Styles"
"FA","MUSI",1099,"World Music: Individual Instruction - Village Folk Vocal Styles"
"FA","MUSI",1099,"World Music: Individual Instruction - World Rhythms for Drumkit"
"FA","MUSI",1099,"World Music: Individual Instruction - World Rhythms for Drumkit"
"FA","MUSI",1099,"World Music: Individual Instruction - Xiao"
"FA","MUSI",1099,"World Music: Individual Instruction - Xiao"
"FA","MUSI",1099,"World Music: Individual Instruction - Yangqin and Zheng"
"FA","MUSI",1099,"World Music: Individual Instruction - Yangqin and Zheng"
"FA","MUSI",1099,"World Music: Individual Instruction - Zhonghu and Erhu"
"FA","MUSI",1099,"World Music: Individual Instruction - Zhonghu and Erhu"
"FA","MUSI",1110,"Composition Studio I"
"FA","MUSI",1140,"Digital and Electronic Media I"
"FA","MUSI",1200,"Musics and Cultures I"
"FA","MUSI",1500,"The Music of Bollywood Films"
"FA","MUSI",1510,"The Musical Experience"
"FA","MUSI",1520,"Rhythm and Blues, Soul, Funk and Rap"
"FA","MUSI",1530,"Rock and Popular Music"
"FA","MUSI",1540,"Popular Music of the World"
"FA","MUSI",1550,"Latin and Caribbean Popular Music"
"FA","MUSI",1556,"Gospel Choir"
"FA","MUSI",1560,"Introduction to Jazz"
"FA","MUSI",1570,"Ska, Reggae, Dancehall"
"FA","MUSI",1580,"Women and Popular Music"
"FA","MUSI",1590,"Electronica, DJs, and Dance-Floor Culture"
"FA","MUSI",1900,"Music in the City"
"FA","MUSI",2011,"Classical Strings for Non-majors"
"FA","MUSI",2012,"Guitar for Non-Majors"
"FA","MUSI",2013,"Flute for Non-Majors"
"FA","MUSI",2014,"Introduction to Classical Singing for Non-Majors"
"FA","MUSI",2020,"Classical Performance:  Euphonium"
"FA","MUSI",2020,"Classical Performance:  Euphonium"
"FA","MUSI",2020,"Classical Performance:  Harp"
"FA","MUSI",2020,"Classical Performance:  Harp"
"FA","MUSI",2020,"Classical Performance: Bassoon"
"FA","MUSI",2020,"Classical Performance: Bassoon"
"FA","MUSI",2020,"Classical Performance: Cello"
"FA","MUSI",2020,"Classical Performance: Cello"
"FA","MUSI",2020,"Classical Performance: Clarinet"
"FA","MUSI",2020,"Classical Performance: Clarinet"
"FA","MUSI",2020,"Classical Performance: Double Bass"
"FA","MUSI",2020,"Classical Performance: Double Bass"
"FA","MUSI",2020,"Classical Performance: Flute"
"FA","MUSI",2020,"Classical Performance: Flute"
"FA","MUSI",2020,"Classical Performance: French Horn"
"FA","MUSI",2020,"Classical Performance: French Horn"
"FA","MUSI",2020,"Classical Performance: Guitar"
"FA","MUSI",2020,"Classical Performance: Guitar"
"FA","MUSI",2020,"Classical Performance: Oboe"
"FA","MUSI",2020,"Classical Performance: Oboe"
"FA","MUSI",2020,"Classical Performance: Percussion"
"FA","MUSI",2020,"Classical Performance: Percussion"
"FA","MUSI",2020,"Classical Performance: Saxophone"
"FA","MUSI",2020,"Classical Performance: Saxophone"
"FA","MUSI",2020,"Classical Performance: Trombone"
"FA","MUSI",2020,"Classical Performance: Trombone"
"FA","MUSI",2020,"Classical Performance: Trumpet"
"FA","MUSI",2020,"Classical Performance: Trumpet"
"FA","MUSI",2020,"Classical Performance: Tuba"
"FA","MUSI",2020,"Classical Performance: Tuba"
"FA","MUSI",2020,"Classical Performance: Viola"
"FA","MUSI",2020,"Classical Performance: Viola"
"FA","MUSI",2020,"Classical Performance: Violin"
"FA","MUSI",2020,"Classical Performance: Violin"
"FA","MUSI",2020,"Classical Performance: Voice"
"FA","MUSI",2020,"Classical Performance: Voice"
"FA","MUSI",2020,"Medieval and Renaissance Bowed Strings"
"FA","MUSI",2020,"Medieval and Renaissance Bowed Strings"
"FA","MUSI",2020,"Plucked Strings: Medieval and Renaissance"
"FA","MUSI",2020,"Plucked Strings: Medieval and Renaissance"
"FA","MUSI",2020,"Recorder"
"FA","MUSI",2020,"Recorder"
"FA","MUSI",2024,"York University Concert Choir"
"FA","MUSI",2025,"York University Wind Symphony"
"FA","MUSI",2026,"Orchestra"
"FA","MUSI",2028,"Composers World Music Ensemble"
"FA","MUSI",2028,"New Music Ensemble"
"FA","MUSI",2028,"York Brass Ensemble"
"FA","MUSI",2028,"York Chamber Strings"
"FA","MUSI",2028,"York Guitar Ensemble"
"FA","MUSI",2028,"York Medieval and Renaissance Ensemble"
"FA","MUSI",2028,"York Percussion Ensemble"
"FA","MUSI",2028,"York University Baroque Ensemble"
"FA","MUSI",2028,"York University Chamber Choir"
"FA","MUSI",2028,"York Woodwind Ensemble"
"FA","MUSI",2029,"Vocal Diction II"
"FA","MUSI",2031,"Piano Improvisation and Contemporary Styles"
"FA","MUSI",2032,"Contemporary Musicianship and Improvisation"
"FA","MUSI",2043,"West African Drum Ensemble: Ghanaian"
"FA","MUSI",2044,"Celtic Canadian Folk Ensemble"
"FA","MUSI",2045,"Klezmer  Ensemble"
"FA","MUSI",2047,"Chinese Classical Ensemble"
"FA","MUSI",2048,"Japanese Music"
"FA","MUSI",2049,"Cuban Music"
"FA","MUSI",2051,"Jazz Workshop II"
"FA","MUSI",2052,"Jazz Orchestra II"
"FA","MUSI",2053,"Jazz Choir II"
"FA","MUSI",2054,"Jazz Bass"
"FA","MUSI",2054,"Jazz Bass"
"FA","MUSI",2054,"Jazz Brass"
"FA","MUSI",2054,"Jazz Brass"
"FA","MUSI",2054,"Jazz Guitar"
"FA","MUSI",2054,"Jazz Guitar"
"FA","MUSI",2054,"Jazz Percussion"
"FA","MUSI",2054,"Jazz Percussion"
"FA","MUSI",2054,"Jazz Piano"
"FA","MUSI",2054,"Jazz Piano"
"FA","MUSI",2054,"Jazz Strings"
"FA","MUSI",2054,"Jazz Strings"
"FA","MUSI",2054,"Jazz Vocal"
"FA","MUSI",2054,"Jazz Vocal"
"FA","MUSI",2054,"Jazz Woodwind"
"FA","MUSI",2054,"Jazz Woodwind"
"FA","MUSI",2057,"Bossa Nova Workshop"
"FA","MUSI",2058,"York Rhythm and Blues Ensemble"
"FA","MUSI",2059,"Jazz Theory and Musicianship II"
"FA","MUSI",2061,"Jazz Repertoire Ensemble/saxophone"
"FA","MUSI",2080,"Classical Piano Performance"
"FA","MUSI",2080,"Classical Piano Performance"
"FA","MUSI",2081,"Piano Literature and Pedagogy"
"FA","MUSI",2082,"Piano Accompanying"
"FA","MUSI",2083,"Harpsichord"
"FA","MUSI",2083,"Harpsichord"
"FA","MUSI",2084,"Organ: Classical performance private instruction on organ"
"FA","MUSI",2084,"Organ: Classical performance private instruction on organ"
"FA","MUSI",2085,"Piano for Non-majors"
"FA","MUSI",2090,"Middle Eastern Ensemble"
"FA","MUSI",2091,"World Music Chorus"
"FA","MUSI",2093,"Balkan Music Ensemble"
"FA","MUSI",2094,"Escola de Samba"
"FA","MUSI",2095,"Caribbean Ensemble"
"FA","MUSI",2096,"Korean Drum Ensemble"
"FA","MUSI",2097,"West African Drum Ensemble: Mande"
"FA","MUSI",2099,"Ghanaian Percussion"
"FA","MUSI",2099,"Ghanaian Percussion"
"FA","MUSI",2099,"Plucked Strings: Traditional Harp"
"FA","MUSI",2099,"Plucked Strings: Traditional Harp"
"FA","MUSI",2099,"World Music:  Folk Guitar"
"FA","MUSI",2099,"World Music:  Folk Guitar"
"FA","MUSI",2099,"World Music: Individual Instruction - Ashkenazi and Sephardic Vocal Music"
"FA","MUSI",2099,"World Music: Individual Instruction - Ashkenazi and Sephardic Vocal Music"
"FA","MUSI",2099,"World Music: Individual Instruction - Baglama"
"FA","MUSI",2099,"World Music: Individual Instruction - Baglama"
"FA","MUSI",2099,"World Music: Individual Instruction - Balkan Vocal Music"
"FA","MUSI",2099,"World Music: Individual Instruction - Balkan Vocal Music"
"FA","MUSI",2099,"World Music: Individual Instruction - Country and Folk Fiddle Traditions"
"FA","MUSI",2099,"World Music: Individual Instruction - Country and Folk Fiddle Traditions"
"FA","MUSI",2099,"World Music: Individual Instruction - Dizi"
"FA","MUSI",2099,"World Music: Individual Instruction - Dizi"
"FA","MUSI",2099,"World Music: Individual Instruction - Early Music Wind Instruments"
"FA","MUSI",2099,"World Music: Individual Instruction - Early Music Wind Instruments"
"FA","MUSI",2099,"World Music: Individual Instruction - Flamenco Guitar"
"FA","MUSI",2099,"World Music: Individual Instruction - Flamenco Guitar"
"FA","MUSI",2099,"World Music: Individual Instruction - Hand Percussion: Various Traditions"
"FA","MUSI",2099,"World Music: Individual Instruction - Hand Percussion: Various Traditions"
"FA","MUSI",2099,"World Music: Individual Instruction - Jembe"
"FA","MUSI",2099,"World Music: Individual Instruction - Jembe"
"FA","MUSI",2099,"World Music: Individual Instruction - Koto"
"FA","MUSI",2099,"World Music: Individual Instruction - Koto"
"FA","MUSI",2099,"World Music: Individual Instruction - 'Oud"
"FA","MUSI",2099,"World Music: Individual Instruction - 'Oud"
"FA","MUSI",2099,"World Music: Individual Instruction - Pipa"
"FA","MUSI",2099,"World Music: Individual Instruction - Pipa"
"FA","MUSI",2099,"World Music: Individual Instruction - Setar"
"FA","MUSI",2099,"World Music: Individual Instruction - Setar"
"FA","MUSI",2099,"World Music: Individual Instruction - Shakuhachi"
"FA","MUSI",2099,"World Music: Individual Instruction - Shakuhachi"
"FA","MUSI",2099,"World Music: Individual Instruction - Tabla"
"FA","MUSI",2099,"World Music: Individual Instruction - Tabla"
"FA","MUSI",2099,"World Music: Individual Instruction - Village Folk Vocal Styles"
"FA","MUSI",2099,"World Music: Individual Instruction - Village Folk Vocal Styles"
"FA","MUSI",2099,"World Music: Individual Instruction - World Rhythms for Drumkit"
"FA","MUSI",2099,"World Music: Individual Instruction - World Rhythms for Drumkit"
"FA","MUSI",2099,"World Music: Individual Instruction - Xiao"
"FA","MUSI",2099,"World Music: Individual Instruction - Xiao"
"FA","MUSI",2099,"World Music: Individual Instruction - Yangqin and Zheng"
"FA","MUSI",2099,"World Music: Individual Instruction - Yangqin and Zheng"
"FA","MUSI",2099,"World Music: Individual Instruction - Zhonghu and Erhu"
"FA","MUSI",2099,"World Music: Individual Instruction - Zhonghu and Erhu"
"FA","MUSI",2110,"Composition Studio II"
"FA","MUSI",2140,"Digital and Electronic Media II"
"FA","MUSI",2200,"Musics and Cultures II"
"FA","MUSI",2201,"Counterpoint"
"FA","MUSI",2202,"Harmony"
"FA","MUSI",2520,"Contemporary Black Urban Music"
"FA","MUSI",2556,"Gospel Choir"
"FA","MUSI",2600,"Introduction to Music Pedagogy (Primary/Junior Level)"
"FA","MUSI",3001,"Choral Conducting and Performance Techniques"
"FA","MUSI",3002,"Conducting and Score Study"
"FA","MUSI",3011,"Classical Strings for Non-majors"
"FA","MUSI",3012,"Guitar for Non-Majors"
"FA","MUSI",3013,"Flute for Non-Majors"
"FA","MUSI",3014,"Introduction to Classical Singing for Non-Majors"
"FA","MUSI",3020,"Classical Performance:  Euphonium"
